type,code,name_km,name_en,province_code,district_code
ឃុំ,171107,ខ្នារពោធិ៍,Khnar Pou,17,1711
ឃុំ,171108,ពពេល,Popel,17,1711
ឃុំ,171109,សំរោង,Samraong,17,1711
ឃុំ,171110,តាយ៉ែក,Ta Yaek,17,1711
ឃុំ,171201,ជ្រោយនាងងួន,Chrouy Neang Nguon,17,1712
ឃុំ,171202,ក្លាំងហាយ,Klang Hay,17,1712
ឃុំ,171203,ត្រាំសសរ,Tram Sasar,17,1712
ឃុំ,171204,មោង,Moung,17,1712
ឃុំ,171205,ប្រីយ៍,Prei,17,1712
ឃុំ,171206,ស្លែងស្ពាន,Slaeng Spean,17,1712
ឃុំ,171301,បឹងមាលា,Boeng Mealea,17,1713
ឃុំ,171302,កន្ទួត,Kantuot,17,1713
ឃុំ,171303,ខ្នងភ្នំ,Khnang Phnum,17,1713
ឃុំ,171304,ស្វាយលើ,Svay Leu,17,1713
ឃុំ,171305,តាសៀម,Ta Siem,17,1713
ឃុំ,171401,ប្រាសាទ,Prasat,17,1714
ឃុំ,171402,ល្វាក្រាំង,Lvea Krang,17,1714
ឃុំ,171403,ស្រែណូយ,Srae Nouy,17,1714
ឃុំ,171404,ស្វាយ ស,Svay Sa,17,1714
ឃុំ,171405,វ៉ារិន,Varin,17,1714
សង្កាត់,180101,លេខ១,lek Muoy,18,1801
សង្កាត់,180102,២,Pir,18,1801
សង្កាត់,180103,៣,Bei,18,1801
សង្កាត់,180104,៤,Buon,18,1801
ឃុំ,180201,អណ្ដូងថ្ម,Andoung Thma,18,1802
ឃុំ,180202,បឹងតាព្រហ្ម,Boeng Ta Prum,18,1802
ឃុំ,180203,បិតត្រាង,Bet Trang,18,1802
ឃុំ,180204,ជើងគោ,Cheung Kou,18,1802
ឃុំ,180205,អូរជ្រៅ,Ou Chrov,18,1802
ឃុំ,180206,អូរឧកញ៉ាហេង,Ou Oknha Heng,18,1802
ឃុំ,180207,ព្រៃនប់,Prey Nob,18,1802
ឃុំ,180208,រាម,Ream,18,1802
ឃុំ,180209,សាមគ្គី,Sameakki,18,1802
ឃុំ,180210,សំរុង,Samrong,18,1802
ឃុំ,180211,ទឹកល្អក់,Tuek Lak,18,1802
ឃុំ,180212,ទឹកថ្លា,Tuek Thla,18,1802
ឃុំ,180213,ទួលទទឹង,Tuol Totueng,18,1802
ឃុំ,180214,វាលរេញ,Veal Renh,18,1802
ឃុំ,180215,តានៃ,Ta Ney,18,1802
ឃុំ,180301,កំពេញ,Kampenh,18,1803
ឃុំ,180302,អូរត្រេះ,Ou Treh,18,1803
ឃុំ,180303,ទំនប់រលក,Tumnob Rolok,18,1803
ឃុំ,180304,កែវផុស,Kaev Phos,18,1803
ឃុំ,180401,ចំការហ្លួង,Chamkar Luong,18,1804
ឃុំ,180402,កំពង់សីលា,Kampong Seila,18,1804
ឃុំ,180403,អូរបាក់រទេះ,Ou Bak Roteh,18,1804
ឃុំ,180404,ស្ទឹងឆាយ,Stueng Chhay,18,1804
សង្កាត់,180501,កោះរ៉ុង,Kaoh Rung,18,1805
សង្កាត់,180502,កោះរ៉ុងសន្លឹម,Koah Rung Sonlem,18,1805
ឃុំ,190101,កំភុន,Kamphun,19,1901
ឃុំ,190102,ក្បាលរមាស,Kbal Romeas,19,1901
ឃុំ,190103,ភ្លុក,Phluk,19,1901
ឃុំ,190104,សាមឃួយ,Samkhuoy,19,1901
ឃុំ,190105,ស្ដៅ,Sdau,19,1901
ឃុំ,190106,ស្រែគរ,Srae Kor,19,1901
ឃុំ,190107,តាឡាត,Ta Lat,19,1901
ឃុំ,190201,កោះព្រះ,Kaoh Preah,19,1902
ឃុំ,190202,កោះសំពាយ,Kaoh Sampeay,19,1902
ឃុំ,190203,កោះស្រឡាយ,Kaoh Sralay,19,1902
ឃុំ,190204,អូរម្រះ,Ou Mreah,19,1902
ឃុំ,190205,អូរឫស្សីកណ្ដាល,Ou Ruessei Kandal,19,1902
ឃុំ,190206,សៀមបូក,Siem Bouk,19,1902
ឃុំ,190207,ស្រែក្រសាំង,Srae Krasang,19,1902
ឃុំ,190301,ព្រែកមាស,Preaek Meas,19,1903
ឃុំ,190302,សេកុង,Sekong,19,1903
ឃុំ,190303,សន្ដិភាព,Santepheap,19,1903
ឃុំ,190304,ស្រែសំបូរ,Srae Sambour,19,1903
ឃុំ,190305,ថ្មកែវ,Tma Kaev,19,1903
សង្កាត់,190401,ស្ទឹងត្រែង,Stueng Traeng,19,1904
សង្កាត់,190402,ស្រះឫស្សី,Srah Ruessei,19,1904
សង្កាត់,190403,ព្រះបាទ,Preah Bat,19,1904
សង្កាត់,190404,សាមគ្គី,Sameakki,19,1904
ឃុំ,190501,អន្លង់ភេ,Anlong Phe,19,1905
ឃុំ,190502,ចំការលើ,Chamkar Leu,19,1905
ឃុំ,190503,កាំងចាម,Kang Cham,19,1905
ឃុំ,190505,អន្លង់ជ្រៃ,Anlong Chrey,19,1905
ឃុំ,190506,អូររ៉ៃ,Ou Rai,19,1905
ឃុំ,190509,សំអាង,Sam Ang,19,1905
ឃុំ,190510,ស្រែឫស្សី,Srae Ruessei,19,1905
ឃុំ,190511,ថាឡាបរិវ៉ាត់,Thala Barivat,19,1905
ឃុំ,190601,អូរស្វាយ,Ou Svay,19,1906
ឃុំ,190602,កោះស្នែង,Kaoh Snaeng,19,1906
ឃុំ,190603,ព្រះរំកិល,Preah Rumkel,19,1906
ឃុំ,200103,ចន្ទ្រា,Chantrea,20,2001
ឃុំ,200104,ច្រេស,Chres,20,2001
ឃុំ,200105,មេ សរថ្ងក,Me Sar Thngak,20,2001
ឃុំ,200108,ព្រៃគគីរ,Prey Kokir,20,2001
ឃុំ,200109,សំរោង,Samraong,20,2001
ឃុំ,200110,ទួលស្ដី,Tuol Sdei,20,2001
ឃុំ,200201,បន្ទាយក្រាំង,Banteay Krang,20,2002
ឃុំ,200202,ញរ,Nhor,20,2002
ឃុំ,200203,ខ្សែត្រ,Khsaetr,20,2002
ឃុំ,200204,ព្រះពន្លា,Preah Ponlea,20,2002
ឃុំ,200205,ព្រៃធំ,Prey Thum,20,2002
ឃុំ,200206,រាជមន្ទីរ,Reach Montir,20,2002
ឃុំ,200207,សំឡី,Samlei,20,2002
ឃុំ,200208,សំយ៉ោង,Samyaong,20,2002
ឃុំ,200209,ស្វាយតាយាន,Svay Ta Yean,20,2002
ឃុំ,200211,ថ្មី,Thmei,20,2002
ឃុំ,200212,ត្នោត,Tnaot,20,2002
ឃុំ,200301,បុសមន,Bos Mon,20,2003
ឃុំ,200302,ធ្មា,Thmea,20,2003
ឃុំ,200303,កំពង់ចក,Kampong Chak,20,2003
ឃុំ,200304,ជ្រុងពពេល,Chrung Popel,20,2003
ឃុំ,200305,កំពង់អំពិល,Kampong Ampil,20,2003
ឃុំ,200306,ម៉ឺនជ័យ,Meun Chey,20,2003
ឃុំ,200307,ពងទឹក,Pong Tuek,20,2003
ឃុំ,200308,សង្កែ,Sangkae,20,2003
ឃុំ,200309,ស្វាយចេក,Svay Chek,20,2003
ឃុំ,200310,ថ្នាធ្នង់,Thna Thnong,20,2003
ឃុំ,200401,អំពិល,Ampil,20,2004
ឃុំ,200402,អណ្ដូងពោធិ៍,Andoung Pou,20,2004
ឃុំ,200403,អណ្ដូងត្របែក,Andoung Trabaek,20,2004
ឃុំ,200404,អង្គប្រស្រែ,Angk Prasrae,20,2004
ឃុំ,200405,ចន្ដ្រី,Chantrei,20,2004
ឃុំ,200406,ជ្រៃធំ,Chrey Thum,20,2004
ឃុំ,200407,ដូង,Doung,20,2004
ឃុំ,200408,កំពង់ត្រាច,Kampong Trach,20,2004
ឃុំ,200409,គគីរ,Kokir,20,2004
ឃុំ,200410,ក្រសាំង,Krasang,20,2004
ឃុំ,200411,មុខដា,Mukh Da,20,2004
ឃុំ,200412,ម្រាម,Mream,20,2004
ឃុំ,200413,សំបួរ,Sambuor,20,2004
ឃុំ,200414,សម្បត្ដិមានជ័យ,Sambatt Mean Chey,20,2004
ឃុំ,200415,ត្រពាំងស្ដៅ,Trapeang Sdau,20,2004
ឃុំ,200416,ត្រស់,Tras,20,2004
ឃុំ,200501,អង្គតាសូ,Angk Ta Sou,20,2005
ឃុំ,200502,បាសាក់,Basak,20,2005
ឃុំ,200503,ចំបក់,Chambak,20,2005
ឃុំ,200504,កំពង់ចំឡង,Kampong Chamlang,20,2005
ឃុំ,200505,តាសួស,Ta Suos,20,2005
ឃុំ,200507,ឈើទាល,Chheu Teal,20,2005
ឃុំ,200508,ដូនស,Doun Sa,20,2005
ឃុំ,200509,គោកព្រីង,Kouk Pring,20,2005
ឃុំ,200510,ក្រោលគោ,Kraol Kou,20,2005
ឃុំ,200511,គ្រួស,Kruos,20,2005
ឃុំ,200512,ពោធិរាជ,Pouthi Reach,20,2005
ឃុំ,200513,ស្វាយអង្គ,Svay Angk,20,2005
ឃុំ,200514,ស្វាយជ្រំ,Svay Chrum,20,2005
ឃុំ,200515,ស្វាយធំ,Svay Thum,20,2005
ឃុំ,200516,ស្វាយយា,Svay Yea,20,2005
ឃុំ,200517,ធ្លក,Thlok,20,2005
សង្កាត់,200601,ស្វាយរៀង,Svay Rieng,20,2006
សង្កាត់,200602,ព្រៃឆ្លាក់,Prey Chhlak,20,2006
សង្កាត់,200603,គយត្របែក,Koy Trabaek,20,2006
សង្កាត់,200604,ពោធិ៍តាហោ,Pou Ta Hao,20,2006
សង្កាត់,200605,ចេក,Chek,20,2006
សង្កាត់,200606,ស្វាយតឿ,Svay Toea,20,2006
សង្កាត់,200607,សង្ឃរ័,Sangkhoar,20,2006
ឃុំ,200702,គគីសោម,Koki Saom,20,2007
ឃុំ,200703,កណ្ដៀងរាយ,Kandieng Reay,20,2007
ឃុំ,200704,មនោរម្យ,Monourom,20,2007
ឃុំ,200705,ពពែត,Popeaet,20,2007
ឃុំ,200706,ព្រៃតាអី,Prey Ta Ei,20,2007
ឃុំ,200707,ប្រសូត្រ,Prasoutr,20,2007
ឃុំ,200708,រមាំងថ្កោល,Romeang Thkaol,20,2007
ឃុំ,200709,សំបួរ,Sambuor,20,2007
ឃុំ,200711,ស្វាយរំពារ,Svay Rumpear,20,2007
សង្កាត់,200801,បាទី,Bati,20,2008
សង្កាត់,200802,បាវិត,Bavet,20,2008
សង្កាត់,200803,ច្រកម្ទេស,Chrak Mtes,20,2008
សង្កាត់,200804,ប្រាសាទ,Prasat,20,2008
សង្កាត់,200805,ព្រៃអង្គុញ,Prey Angkunh,20,2008
ឃុំ,210101,អង្គរបូរី,Angkor Borei,21,2101
ឃុំ,210102,បាស្រែ,Ba Srae,21,2101
ឃុំ,210103,គោកធ្លក,Kouk Thlok,21,2101
ឃុំ,210104,ពន្លៃ,Ponley,21,2101
ឃុំ,210105,ព្រែកផ្ទោល,Preaek Phtoul,21,2101
ឃុំ,210106,ព្រៃផ្គាំ,Prey Phkoam,21,2101
ឃុំ,210201,ចំបក់,Chambak,21,2102
ឃុំ,210202,ចំប៉ី,Champei,21,2102
ឃុំ,210203,ដូង,Doung,21,2102
ឃុំ,210204,កណ្ដឹង,Kandoeng,21,2102
ឃុំ,210205,កុមាររាជា,Komar Reachea,21,2102
ឃុំ,210206,ក្រាំងលាវ,Krang Leav,21,2102
ឃុំ,210207,ក្រាំងធ្នង់,Krang Thnong,21,2102
ឃុំ,210208,លំពង់,Lumpong,21,2102
ឃុំ,210209,ពារាម,Pea Ream,21,2102
ឃុំ,210210,ពត់សរ,Pot Sar,21,2102
ឃុំ,210211,សូរភី,Sour Phi,21,2102
ឃុំ,210212,តាំងដូង,Tang Doung,21,2102
ឃុំ,210213,ត្នោត,Tnaot,21,2102
ឃុំ,210214,ត្រពាំងក្រសាំង,Trapeang Krasang,21,2102
ឃុំ,210215,ត្រពាំងសាប,Trapeang Sab,21,2102
ឃុំ,210301,បូរីជលសារ,Borei Cholsar,21,2103
ឃុំ,210302,ជ័យជោគ,Chey Chouk,21,2103
ឃុំ,210303,ដូងខ្ពស់,Doung Khpos,21,2103
ឃុំ,210304,កំពង់ក្រសាំង,Kampong Krasang,21,2103
ឃុំ,210305,គោកពោធិ៍,Kouk Pou,21,2103
ឃុំ,210401,អង្គប្រាសាទ,Angk Prasat,21,2104
ឃុំ,210402,ព្រះបាទជាន់ជុំ,Preah Bat Choan Chum,21,2104
ឃុំ,210403,កំណប់,Kamnab,21,2104
ឃុំ,210404,កំពែង,Kampeaeng,21,2104
ឃុំ,210405,គីរីចុងកោះ,Kiri Chong Kaoh,21,2104
ឃុំ,210406,គោកព្រេច,Kouk Prech,21,2104
ឃុំ,210407,ភ្នំដិន,Phnum Den,21,2104
ឃុំ,210408,ព្រៃអំពក,Prey Ampok,21,2104
ឃុំ,210409,ព្រៃរំដេង,Prey Rumdeng,21,2104
ឃុំ,210410,រាមអណ្ដើក,Ream Andaeuk,21,2104
ឃុំ,210411,សោម,Saom,21,2104
ឃុំ,210412,តាអូរ,Ta Ou,21,2104
ឃុំ,210501,ក្រពុំឈូក,Krapum Chhuk,21,2105
ឃុំ,210502,ពេជសារ,Pech Sar,21,2105
ឃុំ,210503,ព្រៃខ្លា,Prey Khla,21,2105
ឃុំ,210504,ព្រៃយុថ្កា,Prey Yuthka,21,2105
ឃុំ,210505,រមេញ,Romenh,21,2105
ឃុំ,210506,ធ្លាប្រជុំ,Thlea Prachum,21,2105
ឃុំ,210601,អង្កាញ់,Angkanh,21,2106
ឃុំ,210602,បានកាម,Ban Kam,21,2106
ឃុំ,210603,ចំប៉ា,Champa,21,2106
ឃុំ,210604,ចារ,Char,21,2106
ឃុំ,210605,កំពែង,Kampeaeng,21,2106
ឃុំ,210606,កំពង់រាប,Kampong Reab,21,2106
ឃុំ,210607,ក្ដាញ់,Kdanh,21,2106
ឃុំ,210608,ពោធិ៍រំចាក,Pou Rumchak,21,2106
ឃុំ,210609,ព្រៃកប្បាស,Prey Kabbas,21,2106
ឃុំ,210610,ព្រៃល្វា,Prey Lvea,21,2106
ឃុំ,210611,ព្រៃផ្ដៅ,Prey Phdau,21,2106
ឃុំ,210612,ស្នោ,Snao,21,2106
ឃុំ,210613,តាំងយ៉ាប,Tang Yab,21,2106
ឃុំ,210701,បឹងត្រាញ់ខាងជើង,Boeng Tranh Khang Cheung,21,2107
ឃុំ,210702,បឹងត្រាញ់ខាងត្បូង,Boeng Tranh Khang Tboung,21,2107
ឃុំ,210703,ជើងគួន,Cheung Kuon,21,2107
ឃុំ,210704,ជំរះពេន,Chumreah Pen,21,2107
ឃុំ,210705,ខ្វាវ,Khvav,21,2107
ឃុំ,210706,លំចង់,Lumchang,21,2107
ឃុំ,210707,រវៀង,Rovieng,21,2107
ឃុំ,210708,សំរោង,Samraong,21,2107
ឃុំ,210709,សឹង្ហ,Soengh,21,2107
ឃុំ,210710,ស្លា,Sla,21,2107
ឃុំ,210711,ទ្រា,Trea,21,2107
សង្កាត់,210801,បារាយណ៍,Baray,21,2108
សង្កាត់,210802,រកាក្នុង,Roka Knong,21,2108
សង្កាត់,210803,រកាក្រៅ,Roka Krau,21,2108
ឃុំ,210901,អង្គតាសោម,Angk Ta Saom,21,2109
ឃុំ,210902,ជាងទង,Cheang Tong,21,2109
ឃុំ,210903,គុស,Kus,21,2109
ឃុំ,210904,លាយបូរ,Leay Bour,21,2109
ឃុំ,210905,ញ៉ែងញ៉ង,Nhaeng Nhang,21,2109
ឃុំ,210906,អូរសារាយ,Ou Saray,21,2109
ឃុំ,210907,ត្រពាំងក្រញូង,Trapeang Kranhoung,21,2109
ឃុំ,210908,ឧត្ដមសុរិយា,Otdam Soriya,21,2109
ឃុំ,210909,ពពេល,Popel,21,2109
ឃុំ,210910,សំរោង,Samraong,21,2109
ឃុំ,210911,ស្រែរនោង,Srae Ronoung,21,2109
ឃុំ,210912,តាភេម,Ta Phem,21,2109
ឃុំ,210913,ត្រាំកក់,Tram Kak,21,2109
ឃុំ,210914,ត្រពាំងធំខាងជើង,Trapeang Thum Khang Cheung,21,2109
ឃុំ,210915,ត្រពាំងធំខាងត្បូង,Trapeang Thum Khang Tboung,21,2109
ឃុំ,211001,អង្កាញ់,Angkanh,21,2110
ឃុំ,211002,អង្គខ្នុរ,Angk Khnor,21,2110
ឃុំ,211003,ជីខ្មា,Chi Khma,21,2110
ឃុំ,211004,ខ្វាវ,Khvav,21,2110
ឃុំ,211005,ប្រាំបីមុំ,Prambei Mum,21,2110
ឃុំ,211006,អង្គកែវ,Angk Kaev,21,2110
ឃុំ,211007,ព្រៃស្លឹក,Prey Sloek,21,2110
ឃុំ,211008,រនាម,Roneam,21,2110
ឃុំ,211009,សំបួរ,Sambuor,21,2110
ឃុំ,211010,សន្លុង,Sanlung,21,2110
ឃុំ,211011,ស្មោង,Smaong,21,2110
ឃុំ,211012,ស្រង៉ែ,Srangae,21,2110
ឃុំ,211013,ធ្លក,Thlok,21,2110
ឃុំ,211014,ត្រឡាច,Tralach,21,2110
ឃុំ,220101,អន្លង់វែង,Anlong Veaeng,22,2201
ឃុំ,220103,ត្រពាំងតាវ,Trapeang Tav,22,2201
ឃុំ,220104,ត្រពាំងប្រីយ៍,Trapeang Prei,22,2201
ឃុំ,220105,ថ្លាត,Thlat,22,2201
ឃុំ,220106,លំទង,Lumtong,22,2201
ឃុំ,220201,អំពិល,Ampil,22,2202
ឃុំ,220202,បេង,Beng,22,2202
ឃុំ,220203,គោកខ្ពស់,Kouk Khpos,22,2202
ឃុំ,220204,គោកមន,Kouk Mon,22,2202
ឃុំ,220301,ជើងទៀន,Cheung Tien,22,2203
ឃុំ,220302,ចុងកាល់,Chong Kal,22,2203
ឃុំ,220303,ក្រសាំង,Krasang,22,2203
ឃុំ,220304,ពង្រ,Pongro,22,2203
សង្កាត់,220401,បន្សាយរាក់,Bansay Reak,22,2204
សង្កាត់,220402,បុស្បូវ,Bos Sbov,22,2204
សង្កាត់,220403,កូនក្រៀល,Koun Kriel,22,2204
សង្កាត់,220404,សំរោង,Samraong,22,2204
សង្កាត់,220405,អូរស្មាច់,Ou Smach,22,2204
ឃុំ,220501,បាក់អន្លូង,Bak Anloung,22,2205
ឃុំ,220502,ផ្អាវ,Phav,22,2205
ឃុំ,220503,អូរស្វាយ,Ou Svay,22,2205
ឃុំ,220504,ព្រះប្រឡាយ,Preah Pralay,22,2205
ឃុំ,220505,ទំនប់ដាច់,Tumnob Dach,22,2205
ឃុំ,220506,ត្រពាំងប្រាសាទ,Trapeang Prasat,22,2205
ឃុំ,230101,អង្កោល,Angkaol,23,2301
ឃុំ,230103,ពងទឹក,Pong Tuek,23,2301
សង្កាត់,230201,កែប,Kaeb,23,2302
សង្កាត់,230202,ព្រៃធំ,Prey Thum,23,2302
សង្កាត់,230203,អូរក្រសារ,Ou Krasar,23,2302
សង្កាត់,240101,ប៉ៃលិន,Pailin,24,2401
សង្កាត់,240102,អូរតាវ៉ៅ,Ou Ta Vau,24,2401
សង្កាត់,240103,ទួលល្វា,Tuol Lvea,24,2401
សង្កាត់,240104,បរយ៉ាខា,Bar Yakha,24,2401
ឃុំ,240201,សាលាក្រៅ,Sala Krau,24,2402
ឃុំ,240202,ស្ទឹងត្រង់,Stueng Trang,24,2402
ឃុំ,240203,ស្ទឹងកាច់,Stueng Kach,24,2402
ឃុំ,240204,អូរអណ្ដូង,Ou Andoung,24,2402
ឃុំ,250101,ចុងជាច,Chong Cheach,25,2501
ឃុំ,250102,តំបែរ,Dambae,25,2501
ឃុំ,250103,គោកស្រុក,Kouk Srok,25,2501
ឃុំ,250104,នាងទើត,Neang Teut,25,2501
ឃុំ,250105,សេដា,Seda,25,2501
ឃុំ,250106,ត្រពាំងព្រីង,Trapeang Pring,25,2501
ឃុំ,250107,ទឹកជ្រៅ,Tuek Chrov,25,2501
ឃុំ,250201,ឈូក,Chhuk,25,2502
ឃុំ,250202,ជំនីក,Chumnik,25,2502
ឃុំ,250203,កំពង់ទ្រាស,Kampong Treas,25,2502
ឃុំ,250204,កោះពីរ,Kaoh Pir,25,2502
ឃុំ,250205,ក្រូចឆ្មារ,Krouch Chhmar,25,2502
ឃុំ,250206,ប៉ឺស១,Peus Muoy,25,2502
ឃុំ,250207,ប៉ឺស២,Peus Pir,25,2502
ឃុំ,250208,ព្រែកអាជី,Preaek A chi,25,2502
ឃុំ,250209,រការខ្នុរ,Roka Khnor,25,2502
ឃុំ,250210,ស្វាយឃ្លាំង,Svay Khleang,25,2502
ឃុំ,250211,ទ្រា,Trea,25,2502
ឃុំ,250212,ទួលស្នួល,Tuol Snuol,25,2502
ឃុំ,250301,ចាន់មូល,Chan Mul,25,2503
ឃុំ,250302,ជាំ,Choam,25,2503
ឃុំ,250303,ជាំក្រវៀន,Choam Kravien,25,2503
ឃុំ,250304,ជាំតាម៉ៅ,Choam Ta Mau,25,2503
ឃុំ,250305,ដារ,Dar,25,2503
ឃុំ,250306,កំពាន់,Kampoan,25,2503
ឃុំ,250307,គគីរ,Kokir,25,2503
ឃុំ,250308,មេមង,Memong,25,2503
ឃុំ,250309,មេមត់,Memot,25,2503
ឃុំ,250310,រំចេក,Rumchek,25,2503
ឃុំ,250311,រូង,Rung,25,2503
ឃុំ,250312,ទន្លូង,Tonlung,25,2503
ឃុំ,250313,ត្រមូង,Tramung,25,2503
ឃុំ,250314,ទ្រៀក,Triek,25,2503
ឃុំ,250401,អំពិលតាពក,Ampil Ta Pok,25,2504
ឃុំ,250402,ចក,Chak,25,2504
ឃុំ,250403,ដំរិល,Damril,25,2504
ឃុំ,250404,គងជ័យ,Kong Chey,25,2504
ឃុំ,250405,មៀន,Mien,25,2504
ឃុំ,250406,ព្រះធាតុ,Preah Theat,25,2504
ឃុំ,250407,ទួលសូភី,Tuol Souphi,25,2504
ឃុំ,250501,ដូនតី,Dountei,25,2505
ឃុំ,250502,កក់,Kak,25,2505
ឃុំ,250503,កណ្ដោលជ្រុំ,Kandaol Chrum,25,2505
ឃុំ,250504,កោងកាង,Kaong Kang,25,2505
ឃុំ,250505,ក្រែក,Kraek,25,2505
ឃុំ,250506,ពពេល,Popel,25,2505
ឃុំ,250507,ត្រពាំងផ្លុង,Trapeang Phlong,25,2505
ឃុំ,250508,វាលម្លូរ,Veal Mlu,25,2505
សង្កាត់,250601,សួង,Suong,25,2506
សង្កាត់,250602,វិហារលួង,Vihear Luong,25,2506
ឃុំ,250701,អញ្ចើម,Anhchaeum,25,2507
ឃុំ,250702,បឹងព្រួល,Boeng Pruol,25,2507
ឃុំ,250703,ជីគរ,Chikor,25,2507
ឃុំ,250704,ជីរោទ៍ ទី១,Chirou Ti Muoy,25,2507
ឃុំ,250705,ជីរោទ៍ ទី២,Chirou Ti Pir,25,2507
ឃុំ,250706,ជប់,Chob,25,2507
ឃុំ,250707,គរ,Kor,25,2507
ឃុំ,250708,ល្ងៀង,Lngieng,25,2507
ឃុំ,250709,មង់រៀវ,Mong Riev,25,2507
ឃុំ,250710,ពាមជីលាំង,Peam Chileang,25,2507
ឃុំ,250711,រកាពប្រាំ,Roka Po Pram,25,2507
ឃុំ,250712,ស្រឡប់,Sralab,25,2507
ឃុំ,250713,ថ្មពេជ្រ,Thma Pech,25,2507
ឃុំ,250714,ទន្លេបិទ,Tonle Bet,25,2507
